cod_ibge;uf;municipio;modulo_fiscal_ha
2514305;PB;SÃO JOSÉ DE CAIANA;55
2514404;PB;SÃO JOSÉ DE ESPINHARAS;55
2514453;PB;SÃO JOSÉ DOS RAMOS;30
2514503;PB;SÃO JOSÉ DE PIRANHAS;55
2514552;PB;SÃO JOSÉ DE PRINCESA;40
2514602;PB;SÃO JOSÉ DO BONFIM;55
2514651;PB;SÃO JOSÉ DO BREJO DO CRUZ;60
2514701;PB;SÃO JOSÉ DO SABUGI;55
2514800;PB;SÃO JOSÉ DOS CORDEIROS;55
2514909;PB;SÃO MAMEDE;55
2515005;PB;SÃO MIGUEL DE TAIPU;30
2515104;PB;SÃO SEBASTIÃO DE LAGOA DE ROÇA;30
2515203;PB;SÃO SEBASTIÃO DO UMBUZEIRO;55
2515302;PB;SAPÉ;30
2515401;PB;SERIDÓ;30
2515500;PB;SERRA BRANCA;55
2515609;PB;SERRA DA RAIZ;35
2515708;PB;SERRA GRANDE;60
2515807;PB;SERRA REDONDA;35
2515906;PB;SERRARIA;30
2515930;PB;SERTÃOZINHO;35
2515971;PB;SOBRADO;30
2516003;PB;SOLÂNEA;16
2516102;PB;SOLEDADE;60
2516151;PB;SOSSEGO;35
2516201;PB;SOUSA;55
2516300;PB;SUMÉ;55
2516409;PB;CAMPO DE SANTANA;40
2516508;PB;TAPEROÁ;55
2516607;PB;TAVARES;40
2516706;PB;TEIXEIRA;40
2516755;PB;TENÓRIO;30
2516805;PB;TRIUNFO;55
2516904;PB;UIRAÚNA;55
2517001;PB;UMBUZEIRO;60
2517100;PB;VÁRZEA;55
2517209;PB;VIEIRÓPOLIS;55
2517407;PB;ZABELÊ;55
2600054;PE;ABREU E LIMA;7
2600104;PE;AFOGADOS DA INGAZEIRA;40
2600203;PE;AFRÂNIO;55
2600302;PE;AGRESTINA;35
2600401;PE;ÁGUA PRETA;14
2600500;PE;ÁGUAS BELAS;40
2600609;PE;ALAGOINHA;20
2600708;PE;ALIANÇA;14
2600807;PE;ALTINHO;40
2600906;PE;AMARAJI;14
2601003;PE;ANGELIM;40
2601052;PE;ARACOIABA;14
2601102;PE;ARARIPINA;70
2601201;PE;ARCOVERDE;40
2601300;PE;BARRA DE GUABIRABA;30
2601409;PE;BARREIROS;14
2601508;PE;BELÉM DE MARIA;16
2601607;PE;BELÉM DE SÃO FRANCISCO;55
2601706;PE;BELO JARDIM;20
2601805;PE;BETÂNIA;65
2601904;PE;BEZERROS;20
2602001;PE;BODOCÓ;70
2602100;PE;BOM CONSELHO;40
2602209;PE;BOM JARDIM;22
2602308;PE;BONITO;28
2602407;PE;BREJÃO;40
2602506;PE;BREJINHO;40
2602605;PE;BREJO DA MADRE DE DEUS;20
2602704;PE;BUENOS AIRES;14
2602803;PE;BUÍQUE;35
2602902;PE;CABO DE SANTO AGOSTINHO;7
2603009;PE;CABROBÓ;55
2603108;PE;CACHOEIRINHA;26
2603207;PE;CAETÉS;35
2603306;PE;CALÇADO;35
2603405;PE;CALUMBI;40
2603454;PE;CAMARAGIBE;7
2603504;PE;CAMOCIM DE SÃO FÉLIX;30
2603603;PE;CAMUTANGA;14
2603702;PE;CANHOTINHO;35
2603801;PE;CAPOEIRAS;26
2603900;PE;CARNAÍBA;40
2603926;PE;CARNAUBEIRAS DA PENHA;55
2604007;PE;CARPINA;14
2604106;PE;CARUARU;20
2604155;PE;CASINHAS;26
2604205;PE;CATENDE;14
2604304;PE;CEDRO;65
2604403;PE;CHÃ DE ALEGRIA;14
2604502;PE;CHÃ GRANDE;20
2604601;PE;CONDADO;14
2604700;PE;CORRENTES;45
2604809;PE;CORTÊS;16
2604908;PE;CUMARU;30
2605004;PE;CUPIRA;35
2605103;PE;CUSTÓDIA;65
2605152;PE;DORMENTES;55
2605202;PE;ESCADA;14
2605301;PE;EXU;70
2605400;PE;FEIRA NOVA;20
2605509;PE;FERREIROS;14
2605608;PE;FLORES;40
2605707;PE;FLORESTA;55
2605806;PE;FREI MIGUELINHO;35
2605905;PE;GAMELEIRA;14
2606002;PE;GARANHUNS;35
2606101;PE;GLÓRIA DO GOITÁ;20
2606200;PE;GOIANA;14
2606309;PE;GRANITO;70
2606408;PE;GRAVATÁ;20
2606507;PE;IATI;40
2606606;PE;IBIMIRIM;65
2606705;PE;IBIRAJUBA;35
2606804;PE;IGARASSU;14
2606903;PE;IGUARACI;40
2607000;PE;INAJÁ;65
2607109;PE;INGAZEIRA;40
2607208;PE;IPOJUCA;14
2607307;PE;IPUBI;70
2607406;PE;ITACURUBA;55
2607505;PE;ITAÍBA;40
2607604;PE;ILHA DE ITAMARACÁ;7
2607653;PE;ITAMBÉ;14
2607703;PE;ITAPETIM;40
2607752;PE;ITAPISSUMA;14
2607802;PE;ITAQUITINGA;14
2607901;PE;JABOATÃO DOS GUARARAPES;7
2607950;PE;JAQUEIRA;14
2608008;PE;JATAÚBA;20
2608057;PE;JATOBÁ;55
2608107;PE;JOÃO ALFREDO;24
2608206;PE;JOAQUIM NABUCO;14
2608255;PE;JUCATI;35
2608305;PE;JUPI;35
2608404;PE;JUREMA;35
2608453;PE;LAGOA DO CARRO;14
2608503;PE;LAGOA DO ITAENGA;16
2608602;PE;LAGOA DO OURO;45
2608701;PE;LAGOA DOS GATOS;35
2608750;PE;LAGOA GRANDE;55
2608800;PE;LAJEDO;40
2608909;PE;LIMOEIRO;22
2609006;PE;MACAPARANA;14
2609105;PE;MACHADOS;22
2609154;PE;MANARÍ;65
2609204;PE;MARAIAL;14
2609303;PE;MIRANDIBA;65
2609402;PE;MORENO;7
2609501;PE;NAZARÉ DA MATA;14
2609600;PE;OLINDA;7
2609709;PE;OROBÓ;22
2609808;PE;OROCÓ;55
2609907;PE;OURICURI;70
2610004;PE;PALMARES;14
2610103;PE;PALMEIRINA;45
2610202;PE;PANELAS;35
2610301;PE;PARANATAMA;35
2610400;PE;PARNAMIRIM;65
2610509;PE;PASSIRA;35
2610608;PE;PAUDALHO;14
2610707;PE;PAULISTA;7
2610806;PE;PEDRA;35
2610905;PE;PESQUEIRA;20
2611002;PE;PETROLÂNDIA;55
2611101;PE;PETROLINA;55
2611200;PE;POÇÃO;20
2611309;PE;POMBOS;20
2611408;PE;PRIMAVERA;14
2611507;PE;QUIPAPÁ;14
2611533;PE;QUIXABA;40
2611606;PE;RECIFE;5
2611705;PE;RIACHO DAS ALMAS;20
2611804;PE;RIBEIRÃO;14
2611903;PE;RIO FORMOSO;14
2612000;PE;SAIRÉ;35
2612109;PE;SALGADINHO;26
2612208;PE;SALGUEIRO;65
2612307;PE;SALOÁ;35
2612406;PE;SANHARÓ;20
2612455;PE;SANTA CRUZ;70
2612471;PE;SANTA CRUZ DA BAIXA VERDE;40
2612505;PE;SANTA CRUZ DO CAPIBARIBE;20
2612554;PE;SANTA FILOMENA;70
2612604;PE;SANTA MARIA DA BOA VISTA;55
2612703;PE;SANTA MARIA DO CAMBUCÁ;22
2612802;PE;SANTA TEREZINHA;40
2612901;PE;SÃO BENEDITO DO SUL;14
2613008;PE;SÃO BENTO DO UNA;20
2613107;PE;SÃO CAITANO;20
2613206;PE;SÃO JOÃO;35
2613305;PE;SÃO JOAQUIM DO MONTE;35
2613404;PE;SÃO JOSÉ DA COROA GRANDE;14
2613503;PE;SÃO JOSÉ DO BELMONTE;65
2613602;PE;SÃO JOSÉ DO EGITO;40
2613701;PE;SÃO LOURENÇO DA MATA;7
2613800;PE;SÃO VICENTE FERRER;20
2613909;PE;SERRA TALHADA;40
2614006;PE;SERRITA;65
2614105;PE;SERTÂNIA;65
2614204;PE;SIRINHAÉM;14
2614303;PE;MOREILÂNDIA;70
2614402;PE;SOLIDÃO;40
2614501;PE;SURUBIM;26
2614600;PE;TABIRA;40
2614709;PE;TACAIMBÓ;20
2614808;PE;TACARATU;65
2614857;PE;TAMANDARÉ;14
2615003;PE;TAQUARITINGA DO NORTE;20
2615102;PE;TEREZINHA;35
2615201;PE;TERRA NOVA;65
2615300;PE;TIMBAÚBA;14
2615409;PE;TORITAMA;20
2615508;PE;TRACUNHAÉM;14
2615607;PE;TRINDADE;70
2615706;PE;TRIUNFO;40
2615805;PE;TUPANATINGA;35
2615904;PE;TUPARETAMA;40
2616001;PE;VENTUROSA;35
2616100;PE;VERDEJANTE;65
2616183;PE;VERTENTE DO LÉRIO;26
2616209;PE;VERTENTES;20
2616308;PE;VICÊNCIA;14
2616407;PE;VITÓRIA DE SANTO ANTÃO;14
2616506;PE;XEXÉU;14
2700102;AL;ÁGUA BRANCA;70
2700201;AL;ANADIA;35
2700300;AL;ARAPIRACA;15
2700409;AL;ATALAIA;16
2700508;AL;BARRA DE SANTO ANTÔNIO;18
2700607;AL;BARRA DE SÃO MIGUEL;30
2700706;AL;BATALHA;70
2700805;AL;BELÉM;35
2700904;AL;BELO MONTE;70
2701001;AL;BOCA DA MATA;30
2701100;AL;BRANQUINHA;16
2701209;AL;CACIMBINHAS;35
2701308;AL;CAJUEIRO;16
2701357;AL;CAMPESTRE;16
2701407;AL;CAMPO ALEGRE;30
2701506;AL;CAMPO GRANDE;35
2701605;AL;CANAPI;70
2701704;AL;CAPELA;16
2701803;AL;CARNEIROS;70
2701902;AL;CHÃ PRETA;16
2702009;AL;COITÉ DO NÓIA;15
2702108;AL;COLÔNIA LEOPOLDINA;16
2702207;AL;COQUEIRO SECO;12
2702306;AL;CORURIPE;30
2702355;AL;CRAÍBAS;15
2702405;AL;DELMIRO GOUVEIA;70
2702504;AL;DOIS RIACHOS;70
2702553;AL;ESTRELA DE ALAGOAS;35
2702603;AL;FEIRA GRANDE;15
2702702;AL;FELIZ DESERTO;60
2702801;AL;FLEIXEIRAS;16
2702900;AL;GIRAU DO PONCIANO;15
2703007;AL;IBATEGUARA;16
2703106;AL;IGACI;35
2703205;AL;IGREJA NOVA;60
2703304;AL;INHAPI;70
2703403;AL;JACARÉ DOS HOMENS;70
2703502;AL;JACUÍPE;16
2703601;AL;JAPARATINGA;16
2703700;AL;JARAMATAIA;70
2703759;AL;JEQUIA DA PRAIA;30
2703809;AL;JOAQUIM GOMES;16
2703908;AL;JUNDIÁ;16
2704005;AL;JUNQUEIRO;35
2704104;AL;LAGOA DA CANOA;15
2704203;AL;LIMOEIRO DE ANADIA;35
2704302;AL;MACEIÓ;7
2704401;AL;MAJOR ISIDORO;70
2704500;AL;MARAGOGI;16
2704609;AL;MARAVILHA;70
2704708;AL;MARECHAL DEODORO;12
2704807;AL;MARIBONDO;35
2704906;AL;MAR VERMELHO;35
2705002;AL;MATA GRANDE;70
2705101;AL;MATRIZ DE CAMARAGIBE;16
2705200;AL;MESSIAS;16
2705309;AL;MINADOR DO NEGRÃO;35
2705408;AL;MONTEIRÓPOLIS;70
2705507;AL;MURICI;16
2705606;AL;NOVO LINO;16
2705705;AL;OLHO D'ÁGUA DAS FLORES;70
2705804;AL;OLHO D'ÁGUA DO CASADO;70
2705903;AL;OLHO D'ÁGUA GRANDE;35
2706000;AL;OLIVENÇA;70
2706109;AL;OURO BRANCO;70
2706208;AL;PALESTINA;70
2706307;AL;PALMEIRA DOS ÍNDIOS;35
2706406;AL;PÃO DE AÇÚCAR;70
2706422;AL;PARICONHA;70
2706448;AL;PARIPUEIRA;18
2706505;AL;PASSO DE CAMARAGIBE;16
2706604;AL;PAULO JACINTO;35
2706703;AL;PENEDO;50
2706802;AL;PIAÇABUÇU;60
2706901;AL;PILAR;12
2707008;AL;PINDOBA;16
2707107;AL;PIRANHAS;70
2707206;AL;POÇO DAS TRINCHEIRAS;70
2707305;AL;PORTO CALVO;16
2707404;AL;PORTO DE PEDRAS;16
2707503;AL;PORTO REAL DO COLÉGIO;60
2707602;AL;QUEBRANGULO;35
2707701;AL;RIO LARGO;12
2707800;AL;ROTEIRO;30
2707909;AL;SANTA LUZIA DO NORTE;12
2708006;AL;SANTANA DO IPANEMA;70
2708105;AL;SANTANA DO MUNDAÚ;16
2708204;AL;SÃO BRÁS;35
2708303;AL;SÃO JOSÉ DA LAJE;16
2708402;AL;SÃO JOSÉ DA TAPERA;70
2708501;AL;SÃO LUÍS DO QUITUNDE;16
2708600;AL;SÃO MIGUEL DOS CAMPOS;30
2708709;AL;SÃO MIGUEL DOS MILAGRES;16
2708808;AL;SÃO SEBASTIÃO;35
2708907;AL;SATUBA;12
2708956;AL;SENADOR RUI PALMEIRA;70
2709004;AL;TANQUE D'ARCA;35
2709103;AL;TAQUARANA;15
2709152;AL;TEOTÔNIO VILELA;35
2709202;AL;TRAIPU;30
2709301;AL;UNIÃO DOS PALMARES;16
2709400;AL;VIÇOSA;16
2800100;SE;AMPARO DE SÃO FRANCISCO;45
2800209;SE;AQUIDABÃ;40
2800308;SE;ARACAJU;7
2800407;SE;ARAUÁ;30
2800506;SE;AREIA BRANCA;35
2800605;SE;BARRA DOS COQUEIROS;5
2800670;SE;BOQUIM;30
2800704;SE;BREJO GRANDE;18
2801009;SE;CAMPO DO BRITO;35
2801108;SE;CANHOBA;45
2801207;SE;CANINDÉ DE SÃO FRANCISCO;70
2801306;SE;CAPELA;30
2801405;SE;CARIRA;70
2801504;SE;CARMÓPOLIS;18
2801603;SE;CEDRO DE SÃO JOÃO;40
2801702;SE;CRISTINÁPOLIS;35
2801900;SE;CUMBE;40
2802007;SE;DIVINA PASTORA;30
2802106;SE;ESTÂNCIA;10
2802205;SE;FEIRA NOVA;70
2802304;SE;FREI PAULO;70
2802403;SE;GARARU;70
2802502;SE;GENERAL MAYNARD;18
2802601;SE;GRACHO CARDOSO;70
2802700;SE;ILHA DAS FLORES;18
2802809;SE;INDIAROBA;10
2802908;SE;ITABAIANA;20
2803005;SE;ITABAIANINHA;30
2803104;SE;ITABI;70
2803203;SE;ITAPORANGA D'AJUDA;10
2803302;SE;JAPARATUBA;30
2803401;SE;JAPOATÃ;35
2803500;SE;LAGARTO;35
2803609;SE;LARANJEIRAS;30
2803708;SE;MACAMBIRA;60
2803807;SE;MALHADA DOS BOIS;40
2803906;SE;MALHADOR;30
2804003;SE;MARUIM;35
2804102;SE;MOITA BONITA;20
2804201;SE;MONTE ALEGRE DE SERGIPE;70
2804300;SE;MURIBECA;40
2804409;SE;NEÓPOLIS;35
2804458;SE;NOSSA SENHORA APARECIDA;70
2804508;SE;NOSSA SENHORA DA GLÓRIA;70
2804607;SE;NOSSA SENHORA DAS DORES;40
2804706;SE;NOSSA SENHORA DE LOURDES;60
2804805;SE;NOSSA SENHORA DO SOCORRO;10
2804904;SE;PACATUBA;20
2805000;SE;PEDRA MOLE;70
2805109;SE;PEDRINHAS;30
2805208;SE;PINHÃO;70
2805307;SE;PIRAMBU;18
2805406;SE;POÇO REDONDO;70
2805505;SE;POÇO VERDE;40
2805604;SE;PORTO DA FOLHA;70
2805703;SE;PROPRIÁ;35
2805802;SE;RIACHÃO DO DANTAS;35
2805901;SE;RIACHUELO;35
2806008;SE;RIBEIRÓPOLIS;70
2806107;SE;ROSÁRIO DO CATETE;30
2806206;SE;SALGADO;30
2806305;SE;SANTA LUZIA DO ITANHY;10
2806404;SE;SANTANA DO SÃO FRANCISCO;35
2806503;SE;SANTA ROSA DE LIMA;35
2806602;SE;SANTO AMARO DAS BROTAS;20
2806701;SE;SÃO CRISTOVÃO;10
2806800;SE;SÃO DOMINGOS;30
2806909;SE;SÃO FRANCISCO;40
2807006;SE;SÃO MIGUEL DO ALEIXO;70
2807105;SE;SIMÃO DIAS;40
2807204;SE;SIRIRI;35
2807303;SE;TELHA;40
2807402;SE;TOBIAS BARRETO;70
2807501;SE;TOMAR DO GERU;40
2807600;SE;UMBAÚBA;14
2900108;BA;ABAÍRA;65
2900207;BA;ABARÉ;65
2900306;BA;ACAJUTIBA;30
2900355;BA;ADUSTINA;30
2900405;BA;ÁGUA FRIA;60
2900504;BA;ÉRICO CARDOSO;65
2900603;BA;AIQUARA;35
2900702;BA;ALAGOINHAS;30
2900801;BA;ALCOBAÇA;35
2900900;BA;ALMADINA;20
2901007;BA;AMARGOSA;35
2901106;BA;AMÉLIA RODRIGUES;30
2901155;BA;AMÉRICA DOURADA;65
2901205;BA;ANAGÉ;35
2901304;BA;ANDARAÍ;65
2901353;BA;ANDORINHA;65
2901403;BA;ANGICAL;65
2901502;BA;ANGUERA;60
2901601;BA;ANTAS;30
2901700;BA;ANTÔNIO CARDOSO;60
2901809;BA;ANTÔNIO GONÇALVES;65
2901908;BA;APORÁ;30
2901957;BA;APUAREMA;35
2902005;BA;ARACATU;65
2902054;BA;ARAÇÁS;30
2902104;BA;ARACI;50
2902203;BA;ARAMARI;30
2902252;BA;ARATACA;20
2902302;BA;ARATUÍPE;30
2902401;BA;AURELINO LEAL;20
2902500;BA;BAIANÓPOLIS;65
2902609;BA;BAIXA GRANDE;60
2902658;BA;BANZAÊ;30
2902708;BA;BARRA;65
2902807;BA;BARRA DA ESTIVA;65
2902906;BA;BARRA DO CHOÇA;35
2903003;BA;BARRA DO MENDES;65
2903102;BA;BARRA DO ROCHA;20
2903201;BA;BARREIRAS;65
2903235;BA;BARRO ALTO;65
2903276;BA;BARROCAS;50
2903300;BA;BARRO PRETO;20
2903409;BA;BELMONTE;20
2903508;BA;BELO CAMPO;35
2903607;BA;BIRITINGA;50
2903706;BA;BOA NOVA;35
2903805;BA;BOA VISTA DO TUPIM;60
2903904;BA;BOM JESUS DA LAPA;65
2903953;BA;BOM JESUS DA SERRA;35
2904001;BA;BONINAL;65
2904050;BA;BONITO;65
2904100;BA;BOQUIRA;65
2904209;BA;BOTUPORÃ;65
2904308;BA;BREJÕES;35
2904407;BA;BREJOLÂNDIA;65
2904506;BA;BROTAS DE MACAÚBAS;65
2904605;BA;BRUMADO;65
2904704;BA;BUERAREMA;20
2904753;BA;BURITIRAMA;65
2904803;BA;CAATIBA;35
2904852;BA;CABACEIRAS DO PARAGUAÇU;30
2904902;BA;CACHOEIRA;30
2905008;BA;CACULÉ;65
2905107;BA;CAÉM;60
2905156;BA;CAETANOS;35
2905206;BA;CAETITÉ;65
2905305;BA;CAFARNAUM;65
2905404;BA;CAIRU;40
2905503;BA;CALDEIRÃO GRANDE;65
2905602;BA;CAMACAN;20
2905701;BA;CAMAÇARI;7
2905800;BA;CAMAMU;20
2905909;BA;CAMPO ALEGRE DE LOURDES;65
2906006;BA;CAMPO FORMOSO;65
2906105;BA;CANÁPOLIS;65
2906204;BA;CANARANA;65
2906303;BA;CANAVIEIRAS;20
2906402;BA;CANDEAL;60
2906501;BA;CANDEIAS;7
2906600;BA;CANDIBA;65
2906709;BA;CÂNDIDO SALES;35
2906808;BA;CANSANÇÃO;50
2906824;BA;CANUDOS;50
2906857;BA;CAPELA DO ALTO ALEGRE;50
2906873;BA;CAPIM GROSSO;60
2906899;BA;CARAÍBAS;65
2906907;BA;CARAVELAS;35
2907004;BA;CARDEAL DA SILVA;30
2907103;BA;CARINHANHA;65
2907202;BA;CASA NOVA;65
2907301;BA;CASTRO ALVES;60
2907400;BA;CATOLÂNDIA;65
2907509;BA;CATU;7
2907558;BA;CATURAMA;65
2907608;BA;CENTRAL;65
2907707;BA;CHORROCHÓ;65
2907806;BA;CÍCERO DANTAS;30
2907905;BA;CIPÓ;30
2908002;BA;COARACI;20
2908101;BA;COCOS;65
2908200;BA;CONCEIÇÃO DA FEIRA;30
2908309;BA;CONCEIÇÃO DO ALMEIDA;30
2908408;BA;CONCEIÇÃO DO COITÉ;50
2908507;BA;CONCEIÇÃO DO JACUÍPE;30
2908606;BA;CONDE;30
2908705;BA;CONDEÚBA;65
2908804;BA;CONTENDAS DO SINCORÁ;65
2908903;BA;CORAÇÃO DE MARIA;15
2909000;BA;CORDEIROS;65
2909109;BA;CORIBE;65
2909208;BA;CORONEL JOÃO SÁ;70
2909307;BA;CORRENTINA;65
2909406;BA;COTEGIPE;65
2909505;BA;CRAVOLÂNDIA;35
2909604;BA;CRISÓPOLIS;30
2909703;BA;CRISTÓPOLIS;65
2909802;BA;CRUZ DAS ALMAS;30
2909901;BA;CURAÇÁ;65
2910008;BA;DÁRIO MEIRA;35
2910057;BA;DIAS D'ÁVILA;7
2910107;BA;DOM BASÍLIO;65
2910206;BA;DOM MACEDO COSTA;30
2910305;BA;ELÍSIO MEDRADO;50
2910404;BA;ENCRUZILHADA;50
2910503;BA;ENTRE RIOS;30
2910602;BA;ESPLANADA;30
2910701;BA;EUCLIDES DA CUNHA;50
2910727;BA;EUNÁPOLIS;35
2910750;BA;FÁTIMA;30
2910776;BA;FEIRA DA MATA;65
2910800;BA;FEIRA DE SANTANA;30
2910859;BA;FILADÉLFIA;65
2910909;BA;FIRMINO ALVES;20
2911006;BA;FLORESTA AZUL;20
2911105;BA;FORMOSA DO RIO PRETO;65
2911204;BA;GANDU;20
2911253;BA;GAVIÃO;50
2911303;BA;GENTIO DO OURO;65
2911402;BA;GLÓRIA;70
2911501;BA;GONGOGI;20
2911600;BA;GOVERNADOR MANGABEIRA;30
2911659;BA;GUAJERU;65
2911709;BA;GUANAMBI;65
2911808;BA;GUARATINGA;40
2911857;BA;HELIÓPOLIS;30
2911907;BA;IAÇU;50
2912004;BA;IBIASSUCÊ;65
2912103;BA;IBICARAÍ;20
2912202;BA;IBICOARA;65
2912301;BA;IBICUÍ;40
2912400;BA;IBIPEBA;65
2912509;BA;IBIPITANGA;65
2912608;BA;IBIQUERA;60
2912707;BA;IBIRAPITANGA;20
2912806;BA;IBIRAPUÃ;55
2912905;BA;IBIRATAIA;20
2913002;BA;IBITIARA;65
2913101;BA;IBITITÁ;65
2913200;BA;IBOTIRAMA;65
2913309;BA;ICHU;60
2913408;BA;IGAPORÃ;65
2913457;BA;IGRAPIÚNA;20
2913507;BA;IGUAÍ;30
2913606;BA;ILHÉUS;20
2913705;BA;INHAMBUPE;30
2913804;BA;IPECAETÁ;50
2913903;BA;IPIAÚ;20
2914000;BA;IPIRÁ;60
2914109;BA;IPUPIARA;65
2914208;BA;IRAJUBA;35
2914307;BA;IRAMAIA;65
2914406;BA;IRAQUARA;65
2914505;BA;IRARÁ;30
2914604;BA;IRECÊ;65
2914653;BA;ITABELA;35
2914703;BA;ITABERABA;60
2914802;BA;ITABUNA;20
2914901;BA;ITACARÉ;20
2915007;BA;ITAETÉ;65
2915106;BA;ITAGI;35
2915205;BA;ITAGIBÁ;35
2915304;BA;ITAGIMIRIM;40
2915353;BA;ITAGUAÇU DA BAHIA;65
2915403;BA;ITAJU DO COLÔNIA;50
2915502;BA;ITAJUÍPE;20
2915601;BA;ITAMARAJU;40
2915700;BA;ITAMARI;20
2915809;BA;ITAMBÉ;60
2915908;BA;ITANAGRA;30
2916005;BA;ITANHÉM;50
2916104;BA;ITAPARICA;7
2916203;BA;ITAPÉ;20
2916302;BA;ITAPEBI;35
2916401;BA;ITAPETINGA;60
2916500;BA;ITAPICURU;30
2916609;BA;ITAPITANGA;20
2916708;BA;ITAQUARA;35
2916807;BA;ITARANTIM;60
2916856;BA;ITATIM;50
2916906;BA;ITIRUÇU;35
2917003;BA;ITIÚBA;50
2917102;BA;ITORORÓ;30
2917201;BA;ITUAÇU;65
2917300;BA;ITUBERÁ;20
2917334;BA;IUIÚ;65
2917359;BA;JABORANDI;65
2917409;BA;JACARACI;65
2917508;BA;JACOBINA;60
2917607;BA;JAGUAQUARA;35
2917706;BA;JAGUARARI;65
2917805;BA;JAGUARIPE;30
2917904;BA;JANDAÍRA;30
2918001;BA;JEQUIÉ;35
2918100;BA;JEREMOABO;70
2918209;BA;JIQUIRIÇA;35
2918308;BA;JITAÚNA;35
2918357;BA;JOÃO DOURADO;65
2918407;BA;JUAZEIRO;65
2918456;BA;JUCURUÇU;40
2918506;BA;JUSSARA;65
2918555;BA;JUSSARI;20
2918605;BA;JUSSIAPE;65
2918704;BA;LAFAIETE COUTINHO;35
2918753;BA;LAGOA REAL;65
2918803;BA;LAJE;35
2918902;BA;LAJEDÃO;55
2919009;BA;LAJEDINHO;60
2919058;BA;LAJEDO DO TABOCAL;35
2919108;BA;LAMARÃO;50
2919157;BA;LAPÃO;65
2919207;BA;LAURO DE FREITAS;7
2919306;BA;LENÇÓIS;65
2919405;BA;LICÍNIO DE ALMEIDA;65
2919504;BA;LIVRAMENTO DE NOSSA SENHORA;65
2919553;BA;LUIS EDUARDO MAGALHÃES;65
2919603;BA;MACAJUBA;60
2919702;BA;MACARANI;60
2919801;BA;MACAÚBAS;65
2919900;BA;MACURURÉ;65
2919926;BA;MADRE DE DEUS;5
2919959;BA;MAETINGA;65
2920007;BA;MAIQUINIQUE;60
2920106;BA;MAIRI;60
2920205;BA;MALHADA;65
2920304;BA;MALHADA DE PEDRAS;65
2920403;BA;MANOEL VITORINO;35
2920452;BA;MANSIDÃO;65
2920502;BA;MARACÁS;35
2920601;BA;MARAGOGIPE;30
2920700;BA;MARAÚ;20
2920809;BA;MARCIONÍLIO SOUZA;35
2920908;BA;MASCOTE;20
2921005;BA;MATA DE SÃO JOÃO;7
2921054;BA;MATINA;65
2921104;BA;MEDEIROS NETO;55
2921203;BA;MIGUEL CALMON;60
2921302;BA;MILAGRES;35
2921401;BA;MIRANGABA;65
2921450;BA;MIRANTE;35
2921500;BA;MONTE SANTO;50
2921609;BA;MORPARÁ;65
2921708;BA;MORRO DO CHAPÉU;65
2921807;BA;MORTUGABA;65
2921906;BA;MUCUGÊ;65
2922003;BA;MUCURI;35
2922052;BA;MULUNGU DO MORRO;65
2922102;BA;MUNDO NOVO;60
2922201;BA;MUNIZ FERREIRA;30
2922250;BA;MUQUÉM DE SÃO FRANCISCO;65
2922300;BA;MURITIBA;30
2922409;BA;MUTUÍPE;35
2922508;BA;NAZARÉ;30
2922607;BA;NILO PEÇANHA;20
2922656;BA;NORDESTINA;50
2922706;BA;NOVA CANAÃ;35
2922730;BA;NOVA FÁTIMA;50
2922755;BA;NOVA IBIÁ;20
2922805;BA;NOVA ITARANA;35
2922854;BA;NOVA REDENÇÃO;65
2922904;BA;NOVA SOURE;30
2923001;BA;NOVA VIÇOSA;35
2923035;BA;NOVO HORIZONTE;65
2923050;BA;NOVO TRIUNFO;30
2923100;BA;OLINDINA;30
2923209;BA;OLIVEIRA DOS BREJINHOS;65
2923308;BA;OURIÇANGAS;30
2923357;BA;OUROLÂNDIA;60
2923407;BA;PALMAS DE MONTE ALTO;65
2923506;BA;PALMEIRAS;65
2923605;BA;PARAMIRIM;65
2923704;BA;PARATINGA;65
2923803;BA;PARIPIRANGA;30
2923902;BA;PAU BRASIL;35
2924009;BA;PAULO AFONSO;70
2924058;BA;PÉ DE SERRA;50
2924108;BA;PEDRÃO;30
2924207;BA;PEDRO ALEXANDRE;70
2924306;BA;PIATÃ;65
2924405;BA;PILÃO ARCADO;65
2924504;BA;PINDAÍ;65
2924603;BA;PINDOBAÇU;65
2924652;BA;PINTADAS;60
2924678;BA;PIRAÍ DO NORTE;20
2924702;BA;PIRIPÁ;65
2924801;BA;PIRITIBA;60
2924900;BA;PLANALTINO;35
2925006;BA;PLANALTO;35
2925105;BA;POÇÕES;35
2925204;BA;POJUCA;7
2925253;BA;PONTO NOVO;65
2925303;BA;PORTO SEGURO;35
2925402;BA;POTIRAGUÁ;50
2925501;BA;PRADO;35
2925600;BA;PRESIDENTE DUTRA;65
2925709;BA;PRESIDENTE JÂNIO QUADROS;65
2925758;BA;PRESIDENTE TANCREDO NEVES;20
2925808;BA;QUEIMADAS;50
2925907;BA;QUIJINGUE;50
2925931;BA;QUIXABEIRA;60
2925956;BA;RAFAEL JAMBEIRO;60
2926004;BA;REMANSO;65
2926103;BA;RETIROLÂNDIA;50
2926202;BA;RIACHÃO DAS NEVES;65
2926301;BA;RIACHÃO DO JACUÍPE;50
2926400;BA;RIACHO DE SANTANA;65
2926509;BA;RIBEIRA DO AMPARO;30
2926608;BA;RIBEIRA DO POMBAL;30
